t,Fx_pressure_N,Fx_viscous_N
2010.58,-41.46524,-36.93863
2010.6,-41.65678,-36.88368
2010.62,-42.03635,-36.83956
2010.64,-42.15765,-36.80774
2010.66,-42.35765,-36.77634
2010.68,-42.47996,-36.75442
2010.7,-42.92123,-36.74797
2010.72,-43.25593,-36.75143
2010.74,-43.5538,-36.76072
2010.76,-43.80105,-36.76542
2010.78,-44.16463,-36.76183
2010.8,-44.48489,-36.76127
2010.82,-44.67651,-36.75445
2010.84,-45.03496,-36.73965
2010.86,-45.14602,-36.72038
2010.88,-45.46353,-36.70708
2010.9,-45.64363,-36.7022
2010.92,-45.76827,-36.71225
2010.94,-46.10187,-36.73399
2010.96,-46.37868,-36.75525
2010.98,-46.6995,-36.79881
2011,-46.65807,-36.85285
2011.02,-46.77002,-36.9045
2011.04,-46.86556,-36.93916
2011.06,-47.10114,-36.94619
2011.08,-47.23153,-36.9495
2011.1,-47.49043,-36.94984
2011.12,-47.91522,-36.94598
2011.14,-48.10251,-36.92741
2011.16,-48.13086,-36.89939
2011.18,-48.17319,-36.86822
2011.2,-48.16171,-36.8387
2011.22,-48.25964,-36.80624
2011.24,-48.51821,-36.77745
2011.26,-48.75184,-36.74595
2011.28,-48.82182,-36.71026
2011.29,-49.11027,-36.67807
2011.31,-49.32684,-36.64703
2011.33,-49.5146,-36.62981
2011.35,-49.51897,-36.61862
2011.37,-49.45583,-36.60203
2011.39,-49.30533,-36.57384
2011.4,-49.32733,-36.53271
2011.42,-49.41862,-36.5052
2011.44,-49.54125,-36.47624
2011.46,-49.25082,-36.44346
2011.48,-48.87299,-36.40141
2011.49,-48.78616,-36.36396
2011.51,-48.76306,-36.33155
2011.53,-48.6881,-36.30972
2011.55,-48.84004,-36.30336
2011.56,-49.11695,-36.30039
2011.58,-49.29815,-36.296
2011.6,-48.99947,-36.28115
2011.62,-49.11163,-36.27272
2011.63,-49.40627,-36.2708
2011.65,-49.47564,-36.27556
2011.67,-49.70824,-36.27492
2011.68,-50.05635,-36.27699
2011.7,-50.20556,-36.28132
2011.72,-49.88395,-36.28234
2011.73,-49.99684,-36.29882
2011.75,-50.05518,-36.31513
2011.77,-50.09896,-36.34393
2011.78,-50.19591,-36.35479
2011.8,-49.7054,-36.35026
2011.82,-49.87747,-36.33796
2011.83,-49.89336,-36.32553
2011.85,-49.68283,-36.30987
2011.86,-49.63502,-36.29023
2011.88,-49.8033,-36.25933
2011.9,-49.91982,-36.21477
2011.91,-50.50466,-36.16392
2011.93,-49.91992,-36.13627
2011.95,-49.99841,-36.11725
2011.96,-49.88355,-36.10891
2011.98,-49.66152,-36.08926
2011.99,-49.68289,-36.06244
2012.01,-49.49608,-36.02534
2012.03,-49.30276,-35.99668
2012.04,-48.95944,-35.99177
2012.06,-49.30502,-36.00645
2012.08,-48.41608,-36.04345
2012.09,-47.89621,-36.08478
2012.11,-47.6555,-36.12422
2012.13,-47.0024,-36.17267
2012.14,-47.12411,-36.22687
2012.16,-46.82148,-36.30806
2012.18,-46.43951,-36.39656
2012.19,-46.33617,-36.48886
2012.21,-46.02897,-36.59533
2012.23,-45.82034,-36.70413
2012.24,-45.77538,-36.81515
2012.26,-45.74844,-36.93101
2012.27,-45.65496,-37.04422
2012.29,-45.49865,-37.14899
2012.31,-45.08104,-37.23682
2012.32,-45.12154,-37.33796
2012.34,-44.89395,-37.43838
2012.36,-44.65962,-37.53123
2012.37,-44.74229,-37.61236
2012.39,-44.95266,-37.707
2012.41,-44.941,-37.79661
2012.42,-44.62843,-37.88027
2012.44,-44.34317,-37.95782
2012.45,-44.40438,-38.03136
2012.47,-44.50079,-38.08812
2012.49,-44.38626,-38.13098
2012.5,-44.42994,-38.17735
2012.52,-44.55101,-38.2437
2012.54,-44.19953,-38.29912
2012.56,-43.89283,-38.34383
2012.57,-43.6713,-38.37454
2012.59,-43.22652,-38.4287
2012.61,-42.97081,-38.48019
2012.62,-42.47476,-38.53396
2012.64,-42.04493,-38.59076
2012.66,-41.68268,-38.66851
2012.68,-41.13299,-38.74837
2012.7,-40.70775,-38.83939
2012.71,-40.41421,-38.95584
2012.73,-40.04902,-39.07492
2012.75,-39.51968,-39.17704
2012.77,-38.98869,-39.26982
2012.79,-38.39387,-39.37028
2012.81,-37.71538,-39.45426
2012.83,-37.10022,-39.53442
2012.85,-36.69735,-39.63106
2012.87,-35.89842,-39.72856
2012.89,-35.14413,-39.81108
2012.91,-34.43952,-39.91058
2012.93,-33.76434,-40.03037
2012.95,-33.10426,-40.13391
2012.97,-32.4259,-40.22495
2012.99,-31.74007,-40.3172
2013.01,-30.90775,-40.38209
2013.03,-30.4135,-40.45424
2013.05,-29.89848,-40.52151
2013.07,-29.56575,-40.56202
2013.09,-28.97168,-40.57509
2013.11,-28.33085,-40.58426
2013.13,-27.79725,-40.58588
2013.15,-27.59699,-40.57878
2013.17,-27.29769,-40.56406
2013.19,-26.90392,-40.54233
2013.21,-26.4699,-40.54783
2013.23,-26.05769,-40.54373
2013.25,-25.7653,-40.53754
2013.27,-25.66979,-40.53872
2013.29,-25.64174,-40.53493
2013.31,-25.39051,-40.52114
2013.33,-25.08042,-40.50491
2013.35,-25.13123,-40.47193
2013.37,-24.76934,-40.42636
2013.39,-24.63976,-40.37242
2013.41,-24.53263,-40.33676
2013.42,-24.22916,-40.31821
2013.44,-24.31216,-40.30809
2013.46,-24.3116,-40.30237
2013.48,-23.93408,-40.28455
2013.5,-23.42416,-40.26683
2013.52,-22.93573,-40.26044
2013.54,-22.55167,-40.22747
2013.56,-22.11182,-40.19022
2013.58,-21.75861,-40.14566
2013.6,-21.25131,-40.0999
2013.62,-20.96564,-40.0533
2013.64,-20.54631,-40.01583
2013.66,-20.30052,-39.97886
2013.68,-20.22393,-39.94938
2013.7,-19.86973,-39.93183
2013.71,-19.59706,-39.92995
2013.73,-19.55961,-39.93198
2013.75,-19.4853,-39.92926
2013.77,-19.23137,-39.91093
2013.79,-18.75768,-39.89325
2013.81,-18.50414,-39.89363
2013.83,-18.32983,-39.901
2013.85,-18.00736,-39.89885
2013.87,-17.87677,-39.91821
2013.89,-17.66186,-39.93786
2013.91,-17.36306,-39.96331
2013.93,-17.15706,-39.99039
2013.95,-17.09206,-39.99518
2013.97,-16.75154,-40.00089
2013.99,-16.23299,-40.005
2014,-15.88214,-40.00637
2014.02,-15.88178,-40.01563
2014.04,-15.35261,-40.02679
2014.06,-15.1549,-40.04613
2014.08,-14.89545,-40.05506
2014.1,-14.4278,-40.07118
2014.12,-14.03433,-40.08892
2014.14,-13.4394,-40.11511
2014.15,-13.03708,-40.1337
2014.17,-12.54103,-40.16327
2014.19,-12.0413,-40.1936
2014.21,-11.68835,-40.21974
2014.23,-11.28887,-40.26023
2014.25,-10.52865,-40.29792
2014.27,-10.23464,-40.32903
2014.28,-9.85295,-40.34173
2014.3,-9.8431,-40.34933
2014.32,-9.066652,-40.36141
2014.34,-8.433581,-40.36948
2014.36,-7.73052,-40.34808
2014.38,-7.102135,-40.32289
2014.4,-6.464442,-40.30867
2014.42,-5.864476,-40.29389
2014.43,-5.332925,-40.26509
2014.45,-4.896209,-40.2284
2014.47,-4.626603,-40.18165
2014.49,-4.285452,-40.13529
2014.51,-3.385071,-40.11287
2014.52,-2.915585,-40.10239
2014.54,-2.54845,-40.08816
2014.55,-1.992083,-40.07109
2014.57,-1.654607,-40.05748
2014.59,-1.129375,-40.05975
2014.6,-1.280704,-40.0566
2014.62,-0.615109,-40.0234
2014.64,0.4514386,-39.99529
2014.66,0.6798483,-39.98444
2014.67,0.9478836,-39.97969
2014.69,1.188338,-39.97147
2014.71,1.162762,-39.94265
2014.72,1.168916,-39.9238
2014.74,1.172024,-39.8863
2014.76,1.614103,-39.8356
2014.78,1.738955,-39.77242
2014.8,2.761407,-39.71205
2014.81,2.401071,-39.65674
2014.83,2.442143,-39.59105
2014.84,2.753281,-39.53134
2014.86,3.16307,-39.483
2014.88,3.30365,-39.43591
2014.89,3.649512,-39.38594
2014.91,2.990102,-39.33
2014.93,3.435428,-39.26347
2014.94,4.04992,-39.20314
2014.96,4.118706,-39.14747
2014.98,3.659909,-39.08741
2014.99,3.8562,-39.02915
2015.01,3.862609,-38.96881
2015.02,4.260147,-38.90944
2015.04,3.346801,-38.8264
2015.06,3.677418,-38.7258
2015.08,4.64205,-38.63051
2015.09,5.029313,-38.54655
2015.11,4.68101,-38.47991
2015.12,4.76902,-38.42316
2015.14,5.159727,-38.36482
2015.16,5.585402,-38.30482
2015.17,4.847701,-38.22028
2015.19,5.034733,-38.12581
2015.21,4.989123,-38.05021
2015.23,5.492803,-38.0057
2015.25,5.155793,-37.97947
2015.26,5.268255,-37.95985
2015.28,5.061481,-37.94268
2015.29,5.457341,-37.93737
2015.31,6.087214,-37.95264
2015.32,6.281421,-37.98397
2015.34,6.370729,-38.02109
2015.35,6.179575,-38.06467
2015.37,6.14498,-38.10537
2015.39,6.108067,-38.14503
2015.4,6.434952,-38.18242
2015.42,6.736994,-38.2154
2015.43,6.373351,-38.25205
2015.45,5.668167,-38.28242
2015.47,4.684453,-38.29501
2015.48,3.567757,-38.28825
2015.5,3.704163,-38.25486
2015.52,4.491465,-38.21286
2015.54,4.394989,-38.16573
2015.55,4.210578,-38.11278
2015.57,4.145113,-38.05085
2015.58,3.778745,-37.97636
2015.6,3.27033,-37.9015
2015.62,3.05057,-37.82557
2015.63,3.117455,-37.74544
2015.65,2.984731,-37.66407
2015.67,2.981381,-37.56479
2015.68,2.854299,-37.4603
2015.7,2.669094,-37.35745
2015.72,1.808916,-37.2385
2015.74,1.888475,-37.11749
2015.75,2.440085,-37.01614
2015.77,2.08403,-36.95618
2015.79,1.432248,-36.92602
2015.8,0.4580746,-36.9186
2015.82,0.8103801,-36.93551
2015.84,-0.1857737,-37.03283
2015.86,-0.43834,-37.05036
2015.87,-0.866546,-37.03377
2015.89,-1.144405,-37.03173
2015.9,-1.657981,-37.03809
2015.92,-1.541172,-37.05819
2015.93,-2.646016,-37.08523
2015.95,-3.374728,-37.10409
2015.97,-3.666619,-37.10671
2015.99,-4.548015,-37.10276
2016.01,-4.914339,-37.09694
2016.03,-5.174571,-37.07521
2016.05,-5.553618,-37.04927
2016.06,-6.011419,-37.03313
2016.08,-6.126395,-37.00704
2016.1,-7.23977,-36.98079
2016.12,-7.894907,-36.92992
2016.14,-8.274888,-36.87484
2016.16,-8.964676,-36.81697
2016.17,-9.235762,-36.75642
2016.19,-9.791671,-36.70241
2016.21,-10.56295,-36.64333
2016.23,-11.19404,-36.58476
2016.25,-11.49989,-36.51609
2016.27,-12.01588,-36.44745
2016.29,-12.44787,-36.36547
2016.31,-13.16236,-36.29886
2016.32,-14.19322,-36.23684
2016.34,-14.86774,-36.18282
2016.36,-15.6425,-36.14224
2016.38,-16.34496,-36.10304
2016.4,-17.49598,-36.07851
2016.42,-18.29722,-36.07207
2016.44,-19.13026,-36.08838
2016.46,-19.66624,-36.12932
2016.48,-20.21299,-36.17596
2016.49,-20.69039,-36.21671
2016.51,-21.15666,-36.24161
2016.53,-21.77721,-36.25979
2016.55,-22.65105,-36.28004
2016.57,-23.65877,-36.28955
2016.59,-24.48102,-36.27575
2016.61,-25.46375,-36.26404
2016.63,-26.28585,-36.25825
2016.65,-26.84785,-36.25136
2016.67,-27.40547,-36.22236
2016.69,-28.15566,-36.18813
2016.71,-29.11878,-36.16464
2016.73,-29.88171,-36.14245
2016.75,-30.48994,-36.12194
2016.77,-31.25702,-36.11227
2016.79,-32.05774,-36.1147
2016.81,-32.71941,-36.12072
2016.83,-33.33149,-36.12615
2016.85,-33.93219,-36.11541
2016.87,-34.70794,-36.10363
2016.89,-35.32254,-36.09398
2016.91,-36.22619,-36.06894
2016.93,-36.78056,-36.04666
2016.95,-37.47343,-36.02667
2016.97,-38.29363,-36.00949
2016.99,-39.14193,-35.9936
2017.01,-39.75435,-35.97303
2017.03,-40.52115,-35.94528
2017.05,-41.22386,-35.91141
2017.06,-42.11919,-35.86626
2017.08,-42.86365,-35.82652
2017.1,-43.71148,-35.78567
2017.12,-44.39394,-35.74457
2017.14,-45.09281,-35.72168
2017.15,-45.57775,-35.70232
2017.17,-46.1389,-35.68324
2017.19,-46.91516,-35.67338
2017.21,-47.74816,-35.68359
2017.22,-48.60972,-35.70301
2017.24,-49.55016,-35.72314
2017.26,-50.39422,-35.75232
2017.28,-50.97796,-35.78538
2017.29,-51.43094,-35.81799
2017.31,-51.88584,-35.84316
2017.33,-52.46119,-35.86072
2017.34,-53.31712,-35.88075
2017.36,-54.11548,-35.9037
2017.38,-54.91685,-35.9198
2017.4,-55.62995,-35.93001
2017.41,-56.24841,-35.9274
2017.43,-56.81098,-35.92408
2017.45,-57.42398,-35.92123
2017.46,-58.20552,-35.93248
2017.48,-58.93553,-35.94032
2017.5,-59.65756,-35.94441
2017.51,-60.47932,-35.96112
2017.53,-61.3532,-35.98181
2017.55,-62.2679,-36.00485
2017.57,-63.05337,-36.02615
2017.58,-64.14277,-36.0596
2017.6,-65.0246,-36.08906
2017.62,-65.884,-36.12029
2017.63,-67.09054,-36.15881
2017.65,-68.04293,-36.20089
2017.67,-68.83652,-36.23875
2017.69,-69.38262,-36.2921
2017.7,-70.04744,-36.35578
2017.72,-70.61669,-36.42085
2017.74,-71.34389,-36.49534
2017.76,-71.96575,-36.58115
2017.77,-72.37755,-36.67344
2017.79,-72.56922,-36.75627
2017.81,-72.74467,-36.83944
2017.83,-72.77311,-36.90651
2017.85,-73.03124,-36.95342
2017.87,-73.12227,-36.99158
2017.89,-73.05177,-37.02829
2017.9,-73.02134,-37.06116
2017.92,-72.88,-37.09029
2017.94,-72.98021,-37.11918
2017.95,-73.05764,-37.15244
2017.97,-73.57598,-37.19558
2017.99,-73.53246,-37.23228
2018.01,-73.45732,-37.27375
2018.03,-72.67399,-37.32181
2018.05,-72.19536,-37.35904
2018.06,-71.75462,-37.38722
2018.08,-71.48214,-37.41616
2018.1,-71.11198,-37.43856
2018.12,-70.62597,-37.45139
2018.13,-70.04763,-37.47242
2018.15,-69.30966,-37.49189
2018.17,-68.75141,-37.50905
2018.18,-68.36998,-37.52719
2018.2,-67.98965,-37.55717
2018.22,-67.54272,-37.60447
2018.24,-67.22211,-37.64325
2018.25,-67.21502,-37.66492
2018.27,-67.13328,-37.68976
2018.28,-67.00002,-37.72131
2018.3,-66.72791,-37.76111
2018.32,-66.3533,-37.79781
2018.33,-66.12831,-37.84417
2018.35,-65.66309,-37.89376
2018.36,-65.16343,-37.94166
2018.38,-64.59955,-37.98831
2018.4,-64.06012,-38.03119
2018.41,-63.08381,-38.06437
2018.43,-62.22494,-38.10318
2018.45,-61.46211,-38.14551
2018.46,-60.52337,-38.18794
2018.48,-60.67915,-38.23922
2018.5,-59.56324,-38.31852
2018.52,-58.50274,-38.38321
2018.53,-57.84401,-38.43425
2018.55,-57.22397,-38.47296
2018.56,-57.34379,-38.50945
2018.58,-57.03303,-38.56118
2018.6,-56.97072,-38.61711
2018.62,-56.28759,-38.662
2018.63,-55.25735,-38.69738
2018.65,-54.78361,-38.7226
2018.66,-54.16056,-38.74593
2018.68,-53.55622,-38.76357
2018.69,-53.29149,-38.77641
2018.71,-52.312,-38.77555
2018.73,-51.44122,-38.78239
2018.74,-50.67605,-38.79565
2018.76,-50.47013,-38.80617
2018.77,-50.13001,-38.82248
2018.78,-49.64344,-38.83636
2018.8,-50.08923,-38.86717
2018.82,-49.14226,-38.89085
2018.84,-48.49102,-38.91866
2018.86,-48.03984,-38.9711
2018.87,-47.39608,-39.03039
2018.89,-47.53136,-39.08121
2018.9,-47.13274,-39.11613
2018.91,-47.03874,-39.15717
2018.93,-45.85304,-39.18174
2018.94,-46.12495,-39.20945
2018.96,-45.28527,-39.2343
2018.98,-44.51233,-39.20995
2019,-43.92031,-39.17144
2019.01,-43.03665,-39.12911
2019.03,-42.79538,-39.08431
2019.04,-42.44601,-39.04057
2019.06,-42.05758,-39.0046
2019.07,-42.02562,-38.97251
2019.09,-41.52373,-38.95606
2019.1,-41.77446,-38.95164
2019.12,-40.67006,-38.92007
2019.14,-39.68462,-38.85908
2019.15,-38.14225,-38.80212
2019.17,-37.55089,-38.74303
2019.18,-38.31199,-38.67914
2019.2,-36.1423,-38.63215
2019.21,-35.85326,-38.57713
2019.22,-35.19809,-38.51151
2019.24,-35.21572,-38.44122
2019.26,-34.28829,-38.37446
2019.27,-33.40349,-38.3267
2019.29,-32.60008,-38.28582
2019.3,-31.61965,-38.24128
2019.32,-30.482,-38.19079
2019.34,-29.2663,-38.14854
2019.35,-27.82816,-38.10054
2019.37,-26.49383,-38.04605
2019.39,-25.00406,-37.99593
2019.41,-23.77706,-37.94326
2019.43,-22.58262,-37.88808
2019.45,-21.59072,-37.84684
2019.47,-20.37259,-37.82016
2019.48,-18.88292,-37.7954
2019.5,-17.70019,-37.78284
2019.52,-16.28074,-37.78308
2019.54,-14.22731,-37.80212
2019.56,-12.14227,-37.84089
2019.58,-11.24786,-37.89023
2019.6,-10.29511,-37.94508
2019.62,-9.381944,-37.99943
2019.63,-9.06517,-38.04204
2019.65,-8.999681,-38.08217
2019.67,-8.967073,-38.12218
2019.69,-8.437293,-38.15921
2019.7,-7.323307,-38.18085
2019.72,-5.49631,-38.18367
2019.74,-4.115818,-38.17347
2019.76,-3.536022,-38.15959
2019.78,-2.581437,-38.14584
2019.8,-2.310295,-38.11219
2019.82,-1.798047,-38.06389
2019.84,-1.097936,-38.00975
2019.86,-0.07050426,-37.95848
2019.88,0.3645566,-37.89507
2019.9,1.130442,-37.81005
2019.92,2.572248,-37.72508
2019.94,4.058544,-37.63652
2019.96,5.381733,-37.54513
2019.98,5.892275,-37.45425
2020,6.771921,-37.37208
2020.02,6.792073,-37.2965
2020.04,6.850715,-37.25468
2020.06,6.315876,-37.24072
2020.08,6.001924,-37.24253
2020.1,8.09844,-37.24071
2020.12,10.97759,-37.22846
2020.14,13.40881,-37.20297
2020.16,15.28808,-37.16154
2020.18,16.99294,-37.1085
2020.2,18.16512,-37.04968
2020.22,19.09652,-36.99801
2020.24,19.27984,-36.96791
2020.26,19.50758,-36.94768
2020.28,19.79154,-36.9386
2020.29,19.48076,-36.94376
2020.31,20.30045,-36.94942
2020.33,22.01846,-36.95251
2020.35,23.51158,-36.9527
2020.36,25.07187,-36.92708
2020.38,26.81013,-36.88415
2020.4,27.44555,-36.84419
2020.42,28.15673,-36.80725
2020.44,28.11447,-36.7629
2020.46,29.46961,-36.71762
2020.48,30.04717,-36.67593
2020.5,31.12724,-36.62495
2020.52,32.11618,-36.5601
2020.54,32.56419,-36.48634
2020.56,33.05093,-36.41487
2020.58,33.97308,-36.35241
2020.6,35.87044,-36.3082
2020.62,36.82313,-36.28338
2020.64,37.41402,-36.28318
2020.66,38.01688,-36.29636
2020.68,39.12322,-36.30443
2020.7,40.17983,-36.29436
2020.72,40.34443,-36.26135
2020.74,39.63507,-36.19908
2020.76,39.01868,-36.11145
2020.78,37.84033,-36.00055
2020.8,37.66377,-35.8827
2020.82,37.21043,-35.77109
2020.84,36.71102,-35.67936
2020.86,37.13755,-35.59695
2020.88,37.38949,-35.5091
2020.9,37.53002,-35.41373
2020.92,37.59095,-35.31461
2020.94,37.53344,-35.21506
2020.96,37.07171,-35.1352
2020.98,36.41012,-35.07217
2021,36.44917,-35.0243
2021.02,36.37957,-34.97778
2021.04,36.32214,-34.92439
2021.06,36.57652,-34.8668
2021.08,36.64128,-34.82086
2021.09,35.69798,-34.78543
2021.11,34.85239,-34.74739
2021.13,34.4667,-34.71594
2021.15,34.44376,-34.6925
2021.17,34.5746,-34.67365
2021.19,34.63098,-34.64455
2021.21,34.8274,-34.602
2021.23,34.28595,-34.55133
2021.25,32.96385,-34.50082
2021.27,31.39423,-34.45723
2021.29,31.11217,-34.42326
2021.3,30.39567,-34.39241
2021.32,29.95779,-34.35339
2021.34,29.3749,-34.30148
2021.36,28.85035,-34.24793
2021.38,28.58102,-34.20248
2021.4,28.01847,-34.16108
2021.42,26.87295,-34.10794
2021.44,25.3691,-34.04567
2021.46,23.28671,-33.98521
2021.48,20.85665,-33.92664
2021.5,18.89754,-33.88509
2021.51,19.06779,-33.87915
2021.53,17.18629,-33.89523
2021.54,15.9907,-33.93132
2021.55,15.30727,-33.9772
2021.57,14.42916,-34.02903
2021.58,13.80806,-34.07746
2021.6,12.97679,-34.12649
2021.61,12.42938,-34.16678
2021.63,11.34867,-34.20086
2021.64,10.57497,-34.22763
2021.66,9.391287,-34.2465
2021.67,8.137899,-34.25822
2021.69,4.999136,-34.24788
2021.71,3.035956,-34.19823
2021.73,1.488176,-34.13333
2021.75,0.1641738,-34.06746
2021.77,-1.161051,-34.00362
2021.79,-2.940314,-33.93207
2021.81,-4.516149,-33.85995
2021.83,-6.743689,-33.77695
2021.84,-8.582494,-33.71032
2021.86,-11.19974,-33.66635
2021.88,-13.16946,-33.6488
2021.9,-14.39257,-33.67191
2021.91,-15.93206,-33.72772
2021.93,-17.18634,-33.80684
2021.95,-18.93663,-33.90758
2021.97,-20.7998,-34.01915
2021.99,-22.58797,-34.12777
2022.01,-25.00536,-34.23538
2022.03,-27.42929,-34.32855
2022.05,-29.47837,-34.42142
2022.06,-31.40276,-34.50536
2022.08,-34.01502,-34.57257
2022.1,-36.14889,-34.62058
2022.12,-39.02146,-34.663
2022.14,-40.99436,-34.70156
2022.16,-43.20996,-34.72155
2022.18,-45.46338,-34.71421
2022.2,-47.48088,-34.68141
2022.22,-49.58302,-34.64107
2022.24,-51.25872,-34.60612
2022.26,-52.49027,-34.58271
2022.28,-54.00525,-34.57046
2022.3,-55.78914,-34.56689
2022.32,-56.94817,-34.58301
2022.34,-58.4479,-34.60447
2022.36,-60.03484,-34.6101
2022.38,-61.86744,-34.61342
2022.4,-63.42332,-34.61898
2022.42,-65.15197,-34.62306
2022.44,-66.58513,-34.63366
2022.46,-67.93481,-34.64516
2022.48,-69.54831,-34.66844
2022.5,-70.91808,-34.69283
2022.52,-72.2557,-34.72273
2022.54,-73.46182,-34.76673
2022.56,-74.66554,-34.80377
2022.58,-76.18215,-34.83602
2022.6,-77.50089,-34.85086
2022.62,-78.5455,-34.84054
2022.64,-79.75153,-34.81289
2022.66,-80.96366,-34.78058
2022.68,-81.78387,-34.7496
2022.7,-82.92677,-34.72528
2022.72,-83.99277,-34.70116
2022.73,-85.08002,-34.69326
2022.75,-85.70931,-34.68803
2022.77,-86.43363,-34.68261
2022.79,-86.92111,-34.67209
2022.81,-87.592,-34.66209
2022.83,-88.31545,-34.64564
2022.84,-89.17575,-34.62141
2022.86,-89.7943,-34.59984
2022.88,-90.7308,-34.56804
2022.9,-91.55413,-34.52257
2022.92,-92.79999,-34.46914
2022.94,-93.91546,-34.4203
2022.96,-94.4448,-34.35688
2022.97,-95.01776,-34.26076
2022.99,-95.95227,-34.17841
2023.01,-96.8212,-34.11106
2023.03,-97.65047,-34.05554
2023.05,-98.45613,-34.00177
2023.06,-99.41116,-33.96871
2023.08,-99.95108,-33.95959
2023.1,-100.5991,-33.97095
2023.12,-100.9016,-33.98662
2023.14,-101.3979,-34.00474
2023.16,-101.97,-34.03228
2023.18,-102.5661,-34.07172
2023.2,-102.8076,-34.11622
2023.21,-103.6695,-34.15644
2023.23,-104.162,-34.20992
2023.25,-104.4275,-34.27552
2023.27,-104.7178,-34.34356
2023.29,-105.0661,-34.40661
2023.31,-105.2604,-34.46401
2023.33,-105.4542,-34.52431
2023.35,-105.4349,-34.57844
2023.37,-105.3265,-34.62368
2023.39,-105.0886,-34.6733
2023.41,-104.7356,-34.72586
2023.43,-104.2816,-34.78709
2023.45,-103.4469,-34.84003
2023.47,-102.543,-34.88989
2023.49,-101.6333,-34.93553
2023.51,-100.6012,-34.98197
2023.53,-99.48325,-35.01852
2023.55,-98.52759,-35.04644
2023.57,-97.3727,-35.07195
2023.59,-96.0174,-35.10043
2023.61,-94.90649,-35.11672
2023.63,-93.71219,-35.13336
2023.65,-92.69817,-35.16615
2023.67,-91.83266,-35.19018
2023.69,-90.82197,-35.23241
2023.71,-90.04996,-35.29693
2023.73,-89.42278,-35.37785
2023.75,-88.66254,-35.4664
2023.77,-87.97788,-35.54859
2023.79,-87.18525,-35.60894
2023.81,-86.37539,-35.67332
2023.83,-85.29609,-35.73469
2023.85,-83.97257,-35.77931
2023.87,-82.81206,-35.81167
2023.89,-81.50617,-35.83129
2023.91,-80.07696,-35.83417
2023.93,-78.23446,-35.83372
2023.95,-76.47987,-35.82125
2023.97,-74.64247,-35.81184
2023.99,-72.59143,-35.79903
2024.01,-70.51677,-35.7819
2024.03,-68.61754,-35.77816
2024.05,-67.07649,-35.79124
2024.07,-65.24216,-35.82612
2024.09,-63.81026,-35.86617
2024.11,-62.76411,-35.92208
2024.13,-61.49125,-35.98302
2024.15,-60.29247,-36.0562
2024.17,-58.74337,-36.14736
2024.19,-57.32385,-36.23517
2024.21,-55.38444,-36.32267
2024.23,-53.66726,-36.40146
2024.25,-51.7325,-36.48399
2024.26,-49.64138,-36.56043
2024.28,-48.00049,-36.63311
2024.3,-46.45372,-36.69311
2024.31,-45.46088,-36.73795
2024.33,-44.47486,-36.78604
2024.35,-43.15464,-36.83652
2024.36,-41.73076,-36.89814
2024.38,-40.26297,-36.97095
2024.4,-38.61725,-37.06469
2024.42,-36.62988,-37.15126
2024.43,-35.27281,-37.23944
2024.45,-33.35501,-37.34704
2024.46,-31.53041,-37.45123
2024.48,-29.96154,-37.55727
2024.5,-28.53562,-37.65822
2024.51,-27.0987,-37.74915
2024.53,-25.71436,-37.8346
2024.54,-23.97709,-37.91793
2024.56,-22.38798,-37.9849
2024.58,-20.54098,-38.03978
2024.59,-18.58451,-38.06738
2024.61,-17.00983,-38.07681
2024.63,-15.57633,-38.07581
2024.64,-13.86143,-38.06592
2024.66,-11.83798,-38.05815
2024.68,-9.573068,-38.03537
2024.7,-6.792376,-38.00503
2024.72,-4.774013,-37.99849
2024.74,-2.596789,-37.9912
2024.76,-1.226492,-37.98922
2024.77,0.2289048,-37.96571
2024.79,2.045401,-37.92929
2024.81,4.494242,-37.88859
2024.83,6.254694,-37.84206
2024.85,8.155044,-37.79595
2024.87,10.20979,-37.75206
2024.89,11.76341,-37.72122
2024.91,13.27529,-37.70093
2024.92,14.19537,-37.68565
2024.94,16.17859,-37.66117
2024.96,17.8364,-37.64724
2024.98,20.30177,-37.63331
2025,23.10328,-37.61379
2025.01,25.23188,-37.58582
2025.03,27.38431,-37.54374
2025.05,29.22883,-37.48726
2025.07,31.25293,-37.40429
2025.09,32.8102,-37.31276
2025.11,34.92147,-37.21977
2025.13,36.16672,-37.11319
2025.15,37.84208,-37.01185
2025.17,39.28705,-36.91532
2025.19,40.78492,-36.82805
2025.21,42.64158,-36.75417
2025.23,43.90422,-36.70691
2025.25,44.82427,-36.68366
2025.27,45.94643,-36.66993
2025.29,47.40286,-36.65174
2025.31,47.50066,-36.6235
2025.33,47.40887,-36.5816
2025.35,48.05385,-36.53
2025.37,48.74234,-36.46677
2025.38,50.61144,-36.38007
2025.4,52.52749,-36.27307
2025.42,53.85833,-36.17014
2025.44,54.78863,-36.05203
2025.46,55.69677,-35.92043
2025.48,56.25554,-35.80127
2025.5,56.77799,-35.70973
2025.52,57.0469,-35.63297
2025.54,56.95275,-35.57026
2025.56,56.89088,-35.5306
2025.58,56.46334,-35.50767
2025.6,55.85874,-35.49632
2025.62,55.21221,-35.49105
2025.64,55.48122,-35.49741
2025.66,55.06023,-35.50795
2025.68,55.62218,-35.52246
2025.7,55.77408,-35.5407
2025.72,56.86065,-35.55428
2025.74,57.90609,-35.55176
2025.76,58.31263,-35.52131
2025.78,58.86711,-35.45513
2025.8,59.01771,-35.38172
